SEED,protected_att,target,method,anon_parameter,supp_level,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
28,gender,income,t-closeness,0.5,40,0.4110323471816228,0.26421354326764346,-0.0168046523814126,0.26400135770741406,0.08985524794825472,0.7822246455834242,0.7978131011440721,0.7668353444920203,0.8313990293310826,0.780515583273079,"[[3233 1198]
 [ 799 3940]]",0.037910372,1.4079506397247314,0.037633955
29,gender,income,t-closeness,0.5,40,0.40417016770425684,0.28033159650806705,-0.005989562716213204,0.2580432396790856,0.09691866542633276,0.7776444929116685,0.7928477090317992,0.7556158017041054,0.8339388758281684,0.7764662092345028,"[[3229 1262]
 [ 777 3902]]",0.040288866,1.9385963678359985,0.0400211
30,gender,income,t-closeness,0.5,40,0.43381645531304974,0.29131672359520466,-0.014014798309984089,0.2899911346389244,0.06771063649784947,0.7854961832061069,0.8025298664792692,0.7651225114854517,0.8437829850116108,0.7834976283054895,"[[3206 1227]
 [ 740 3997]]",0.04043622,1.556933749611595,0.040111594
31,gender,income,t-closeness,0.5,40,0.40683247211431084,0.28043616251443104,-0.005799310648081146,0.26841226176162625,0.08137102925616979,0.7748091603053435,0.7922744190725279,0.7643633540372671,0.8223011067028607,0.7725977115344935,"[[3167 1214]
 [ 851 3938]]",0.04107052,1.9688822031021118,0.040748216
32,gender,income,t-closeness,0.5,40,0.4037158349954559,0.28714384127858916,0.009190470090944092,0.2437590898098056,0.1156994490451817,0.7817884405670665,0.7990762124711316,0.7646041506533435,0.8368033648790747,0.7796700856105453,"[[3190 1225]
 [ 776 3979]]",0.03851944,2.6404027938842773,0.038242087
33,gender,income,t-closeness,0.5,40,0.41673727068784056,0.27502841253903276,-0.012095061685278075,0.27366039409629944,0.07764002015598326,0.784514721919302,0.8003637098403718,0.7639344262295082,0.840441332484617,0.7829085729059836,"[[3233 1224]
 [ 752 3961]]",0.03926363,1.6026643514633179,0.03893605
34,gender,income,t-closeness,0.5,40,0.40943032737162205,0.28054159162855374,-0.011921018974812014,0.2804005133392972,0.0768315654881091,0.7699018538713195,0.7885347765083183,0.7552313303897101,0.8249108827846509,0.7676019989928707,"[[3126 1275]
 [ 835 3934]]",0.039700646,1.632297709545683,0.03934266
35,gender,income,t-closeness,0.5,40,0.40561467558214126,0.2791722684495477,-0.010227301008529643,0.2569808917456655,0.09715223935366124,0.7755725190839695,0.7896135759558373,0.7627888603594707,0.8183937274846366,0.7742833611586292,"[[3250 1201]
 [ 857 3862]]",0.039667476,2.053379535675049,0.039373487
36,gender,income,t-closeness,0.5,40,0.40645595742369933,0.2829159310177476,-0.0015520799391767204,0.25112786552443145,0.10032265371631888,0.7821155943293348,0.7971573604060914,0.7654513550399688,0.8316034738402881,0.7806028158142776,"[[3246 1203]
 [ 795 3926]]",0.03894191,1.8362641334533691,0.038582552
37,gender,income,t-closeness,0.5,40,0.4240613236623039,0.30866229247726606,-0.008227257221853135,0.27638819495543177,0.08598303641159044,0.7724100327153762,0.785794929693113,0.7602780536246276,0.8130841121495327,0.7712888064109384,"[[3255 1207]
 [ 880 3828]]",0.039803088,1.8789910078048706,0.039525278
38,gender,income,t-closeness,0.5,40,0.45008223420729426,0.3465432567007727,0.005045122016339998,0.2931418900439312,0.10049028422099948,0.7727371864776444,0.7892394822006472,0.7572287987580051,0.8240760295670538,0.7710008107249023,"[[3184 1251]
 [ 833 3902]]",0.03045054,2.009615421295166,0.027222455
39,gender,income,t-closeness,0.5,40,0.5140967286661979,0.4245150684338887,-0.008944373577340459,0.3632415092524629,0.010107455899072137,0.7704471101417666,0.7864461803794258,0.7629921259842519,0.8113879003558719,0.7686577562330235,"[[3189 1204]
 [ 901 3876]]",0.03416728,2.007376194000244,0.030059466
0,gender,income,t-closeness,0.5,50,0.4538852659862735,0.35748069492984436,0.00777492786149403,0.31732866346694344,0.10389524001952322,0.7552889858233369,0.7793944160440425,0.7445529676934636,0.8176567656765676,0.7514938155083439,"[[2962 1360]
 [ 884 3964]]",0.0106826965,1.8985460950847621,0.009296298
1,gender,income,t-closeness,0.5,50,0.42497975942632427,0.3058509255163725,-0.0076191302336340305,0.30947550113588107,0.08275484869799765,0.7560523446019629,0.7802769865435616,0.7382899628252788,0.8273276400749844,0.752528548808378,"[[2961 1408]
 [ 829 3972]]",0.011551819,1.5970593690872192,0.010200369
2,gender,income,t-closeness,0.5,50,0.5646956465185281,0.5192924191443302,-0.010491589292786596,0.4053225865421771,-0.046222305302427436,0.7588876772082879,0.7696635066152724,0.7531090723751275,0.7869620792501065,0.7582040065598165,"[[3265 1211]
 [1000 3694]]",6.423779e-05,0.993586540222168,6.42378e-05
3,gender,income,t-closeness,0.5,50,0.40887839900120376,0.2580969327666547,-0.024065896716132573,0.285408758320955,0.052699400193035095,0.7784078516902945,0.795696762517595,0.7643422831755843,0.8297336967917802,0.7762619858646472,"[[3181 1220]
 [ 812 3957]]",0.070043065,1.9519788026809692,0.061898377
4,gender,income,t-closeness,0.5,50,0.5588072091842654,0.535323494051423,0.010863981553487223,0.3891334704031023,-0.006648575305291726,0.7543075245365322,0.7654835016134068,0.7551858697884576,0.7760658505698607,0.7535563909889015,"[[3240 1192]
 [1061 3677]]",0.007830302,1.738438606262207,0.00765665
5,gender,income,t-closeness,0.5,50,0.4433649465075905,0.34548436102783675,0.005563715743939324,0.28788445793902273,0.09719740317824554,0.7715376226826608,0.7879769254124076,0.7556288819875776,0.8232184394163671,0.769861865508679,"[[3182 1259]
 [ 836 3893]]",0.032990396,2.3165600299835205,0.029705854
6,gender,income,t-closeness,0.5,50,0.5650670490691128,0.5182491032924144,-0.002991242929820226,0.4050670798451542,-0.04728639093964171,0.7584514721919302,0.771201322177461,0.7610601427115189,0.7816164154103853,0.7574445299628166,"[[3222 1172]
 [1043 3733]]",0.00025173207,0.7068566083908081,0.00025173207
7,gender,income,t-closeness,0.5,50,0.5616699093555345,0.5370005698264708,0.00973135728124186,0.39391707109990554,-0.018661696020299545,0.7551799345692476,0.7682939415832387,0.7546634225466342,0.782425898675636,0.7541180025895742,"[[3203 1210]
 [1035 3722]]",0.00012713902,0.7076553106307983,0.00012713902
8,gender,income,t-closeness,0.5,50,0.46484765761531144,0.39495023217096614,0.012325842764339345,0.3133531503176546,0.06182201597490444,0.7658669574700109,0.7816091954022989,0.7523007636577247,0.8132938187976291,0.7643842013466328,"[[3181 1265]
 [ 882 3842]]",0.034764826,2.3437159061431885,0.031273033
9,gender,income,t-closeness,0.5,50,0.41278359319591773,0.28043768348011744,-0.013638046019504912,0.2726844708290021,0.08619290610084629,0.7744820065430752,0.7896236012207528,0.7590455701153921,0.8227687089251643,0.7730506468497369,"[[3221 1232]
 [ 836 3881]]",0.06802983,2.159849475181755,0.060128517
10,gender,income,t-closeness,0.5,50,0.35507353812664355,0.29750355343983603,0.026152846945965535,0.18105205677068104,0.16225089270318482,0.759432933478735,0.7687146152233173,0.7599502487562189,0.7776834959694527,0.7589045846095019,"[[3298 1158]
 [1048 3666]]",0.011067817,2.1787268800423907,0.009823303
11,gender,income,t-closeness,0.5,50,0.39894292302510553,0.27888429183100594,-0.0008111556882821613,0.25178071678903075,0.11550402585791686,0.7714285714285715,0.788154437032545,0.7550348567002324,0.8243128964059196,0.7697014932480049,"[[3175 1265]
 [ 831 3899]]",0.06838351,2.6660252021900726,0.060126074
12,gender,income,t-closeness,0.5,50,0.4291704861089926,0.3297167621111283,-0.00763349799465185,0.2915445163334186,0.11079292187604528,0.7536532170119956,0.7705900274195187,0.7375583203732504,0.8067191154582182,0.7522514314698747,"[[3117 1350]
 [ 909 3794]]",0.013445066,1.907153155900263,0.011763878
13,gender,income,t-closeness,0.5,50,0.39375992387933384,0.2953484190847211,0.010056722780020788,0.23071424025450987,0.13970120939056196,0.7696837513631407,0.7839607201309329,0.7562660351292678,0.8137608834147377,0.7684585632047909,"[[3226 1235]
 [ 877 3832]]",0.0706912,2.1330482959747314,0.062144756
14,gender,income,t-closeness,0.5,50,0.5564312434883547,0.5311121806238515,0.01615803660912718,0.36610496179598284,-0.02743746323544971,0.7659760087241003,0.7758044295862934,0.7810265039966344,0.7706517227065173,0.7657256775297292,"[[3311 1041]
 [1105 3713]]",0.0083838,1.894737958908081,0.008216842
15,gender,income,t-closeness,0.5,50,0.35480490916976615,0.3038203571104867,0.02233321452154957,0.18226395933214012,0.14950709889228864,0.7555070883315158,0.7625503071383182,0.7661204511598212,0.7590132827324478,0.7553819519603057,"[[3328 1099]
 [1143 3600]]",0.012817598,2.599893093109131,0.011544394
16,gender,income,t-closeness,0.5,50,0.4273124575916758,0.3108463523574836,-0.006687608352726193,0.2784305036233117,0.07714111127598,0.7768811341330425,0.7918616480162767,0.7635864233863057,0.8223114303824213,0.7753657670280373,"[[3232 1205]
 [ 841 3892]]",0.06655706,1.9749620675028192,0.0588081
17,gender,income,t-closeness,0.5,50,0.559195201002449,0.5371261496733633,0.013349829493899734,0.3802092876567848,0.0032178071094073335,0.7591057797164668,0.7705888461937896,0.7605576055760558,0.7808882340559882,0.7582875205129455,"[[3251 1168]
 [1041 3710]]",0.00016604211,0.970524787902832,0.00016604211
18,gender,income,t-closeness,0.5,50,0.5604379030441298,0.5247780576833547,0.004128226502387755,0.3899406547417128,-0.03298051423959414,0.7586695747001091,0.7710768594186407,0.7659268392930538,0.7762966048739846,0.7577981078844631,"[[3230 1139]
 [1074 3727]]",0.00022174041,0.984325647354126,0.0002217404
19,gender,income,t-closeness,0.5,50,0.38531198934342664,0.2654954953936969,-0.006447803041941924,0.23868433651042348,0.1040876396171615,0.774154852780807,0.7875243664717348,0.7586479541411346,0.8186860068259386,0.7731314906954324,"[[3261 1221]
 [ 850 3838]]",0.064244695,1.8570395953695258,0.05689362
20,gender,income,t-closeness,0.5,50,0.5672457617146129,0.5252926109279701,0.003762352676598524,0.39052669221157504,-0.037306021104903775,0.7688113413304253,0.7811725846407928,0.7683248730964467,0.7944572748267898,0.7677754946859159,"[[3266 1141]
 [ 979 3784]]",0.0001423133,0.6775861978530884,0.00014231334
21,gender,income,t-closeness,0.5,50,0.39917041025113453,0.24983623099130237,-0.019856715018917948,0.253733271728864,0.0838944411757937,0.7842966194111233,0.798615353288536,0.7690196078431373,0.8305802626005929,0.782871066552095,"[[3270 1178]
 [ 800 3922]]",0.06736491,1.8369470834732056,0.059396416
22,gender,income,t-closeness,0.5,50,0.4713849719284502,0.37771884555788093,-0.007316555686120885,0.32332035059511355,0.036291534455036856,0.7724100327153762,0.7866707553920066,0.7592738752959748,0.816118769883351,0.7711345813502053,"[[3235 1220]
 [ 867 3848]]",0.031410217,2.404501438140869,0.027865853
23,gender,income,t-closeness,0.5,50,0.4261842348842449,0.28471578947368414,-0.018304153622927588,0.2893617770203799,0.0608114007646855,0.7826608505997819,0.7986258462160251,0.7604387146430633,0.8408510638297872,0.7811637869484507,"[[3225 1245]
 [ 748 3952]]",0.06914594,1.9555385809277395,0.061199043
24,gender,income,t-closeness,0.5,50,0.4439537533711927,0.3377943033299793,-0.00012324308669553474,0.2980553211408913,0.08910424931348226,0.7708833151581244,0.7884828349944629,0.7487571701720841,0.8326600042526047,0.7692514259006475,"[[3153 1314]
 [ 787 3916]]",0.030344866,1.7942168712615967,0.027506523
25,gender,income,t-closeness,0.5,50,0.3522486903139822,0.2659194676543989,0.014364016337841456,0.18439524565144885,0.15954411912454614,0.7624863685932388,0.7751857968620974,0.7660138718890249,0.78458002507313,0.7614734066971489,"[[3237 1147]
 [1031 3755]]",0.011763957,2.4466466903686523,0.010382131
26,gender,income,t-closeness,0.5,50,0.577385287542151,0.5612060493297075,0.013127098070883858,0.3937444602616099,-0.004273301673192065,0.7574700109051254,0.7697722567287785,0.7625102543068089,0.7771739130434783,0.7565760126092904,"[[3228 1158]
 [1066 3718]]",5.9637045e-05,0.7314543724060059,5.9637045e-05
27,gender,income,t-closeness,0.5,50,0.44225410844925445,0.33642964545742327,-0.0025628830540388448,0.2930780475641813,0.0695432429775169,0.7760087241003272,0.7915144133170929,0.7591510903426791,0.8267599660729432,0.7745160405128972,"[[3217 1237]
 [ 817 3899]]",0.03245678,2.4085824489593506,0.029200917
28,gender,income,t-closeness,0.5,50,0.40257693133708944,0.25688178102621895,-0.01732647283056321,0.25300696852370685,0.09205313320087027,0.7825517993456925,0.7969036463638216,0.7702303603071471,0.8254906098332981,0.7810594552213207,"[[3264 1167]
 [ 827 3912]]",0.06419789,2.161081075668335,0.05660644
29,gender,income,t-closeness,0.5,50,0.3948314187523811,0.2741884341149047,-0.004024972148435002,0.24461190582987555,0.10288654114722529,0.778298800436205,0.7923603309161474,0.7588028169014085,0.8290232955759778,0.7772370986897925,"[[3258 1233]
 [ 800 3879]]",0.06738515,2.8371302803762957,0.059545692
30,gender,income,t-closeness,0.5,50,0.43733441837432874,0.33419898198379205,0.005287941629033566,0.2771556603831692,0.10321602992823686,0.7755725190839695,0.792037186742118,0.7596433417328939,0.8273168672155372,0.7737982937476288,"[[3193 1240]
 [ 818 3919]]",0.031171896,1.789591908454895,0.028186087
31,gender,income,t-closeness,0.5,50,0.4041919063009202,0.2824350707748423,-0.005663805946073297,0.25977220603016127,0.07857701427251174,0.7765539803707743,0.7920852359208523,0.7704303197789183,0.814992691584882,0.7747640928821465,"[[3218 1163]
 [ 886 3903]]",0.065424725,2.024423599243164,0.057625003
32,gender,income,t-closeness,0.5,50,0.5634412340573478,0.5298236428768255,0.007438379476294221,0.3843871439030774,-0.00287150106272005,0.7640130861504907,0.7763538652335676,0.7632595001016054,0.7899053627760252,0.7630161015465631,"[[3250 1165]
 [ 999 3756]]",0.008009836,1.8381893634796143,0.007797254
33,gender,income,t-closeness,0.5,50,0.39108882395474787,0.2548748193183198,-0.008594072366642558,0.24253938753343363,0.09672179634505262,0.7825517993456925,0.7966136270909833,0.7670398742879592,0.8285593040526205,0.7812305158360477,"[[3271 1186]
 [ 808 3905]]",0.068729855,2.0385007858276367,0.06054973
34,gender,income,t-closeness,0.5,50,0.39677546351339515,0.272397797010568,-0.008610686986205485,0.2592988403882651,0.08307004634914517,0.7731733914940022,0.7898140662894099,0.7622391261946557,0.8194590060809394,0.7712382510522852,"[[3182 1219]
 [ 861 3908]]",0.065850854,2.3050229461783776,0.05853725
35,gender,income,t-closeness,0.5,50,0.3954205579149887,0.25651320809563605,-0.014777973353451546,0.25195996443272434,0.09493321747820527,0.777535441657579,0.7918792083248317,0.7635254770804643,0.8224200042381861,0.7761841652285066,"[[3249 1202]
 [ 838 3881]]",0.06377842,2.806795835494995,0.056131158
36,gender,income,t-closeness,0.5,50,0.38467741935483873,0.2589486984243864,0.001976213750407241,0.22902916123982656,0.11802120141342765,0.78113413304253,0.7963883534543978,0.7642133956386293,0.8313916543105274,0.779597827604803,"[[3238 1211]
 [ 796 3925]]",0.07203251,3.333405017852783,0.06395519
37,gender,income,t-closeness,0.5,50,0.47472052161319467,0.37509403655320106,-0.009244630364399153,0.3315651404168042,0.06506097509425646,0.7642311886586696,0.7793427230046949,0.750098231827112,0.8109600679694138,0.762943055051493,"[[3190 1272]
 [ 890 3818]]",0.032415435,2.048891305923462,0.029219683
38,gender,income,t-closeness,0.5,50,0.46006941848667704,0.36143674824442706,0.0038420462433919056,0.31131237493580954,0.10569381255686994,0.7634678298800436,0.7815929916423321,0.7469207082371054,0.8196409714889124,0.7615679491040954,"[[3120 1315]
 [ 854 3881]]",0.01085647,1.891105490448649,0.009771749
39,gender,income,t-closeness,0.5,50,0.3514854392754964,0.2620144600725707,0.0072012893558963675,0.18963837079697282,0.14937738575595172,0.759432933478735,0.7703518634186967,0.7662041830606751,0.7745446933221687,0.7587724604785212,"[[3264 1129]
 [1077 3700]]",0.0115563935,1.7943225021013247,0.009872565
0,race,income,k-anonymity,10,10,0.21073856274294828,0.17191014795805215,0.032858566729791594,0.08718835746417705,0.08587784186571945,0.7905125408942203,0.8070704027317465,0.7864552750048933,0.8287953795379538,0.7881829743594442,"[[3231 1091]
 [ 830 4018]]",0.100856885,4.2142205238342285,0.089892335
1,race,income,k-anonymity,10,10,0.18432443780585617,0.1251546152057661,0.013305791023628721,0.0822521250077555,0.06564661588302256,0.792257360959651,0.805592407388509,0.7897158863545418,0.8221203915850864,0.7907809556918336,"[[3318 1051]
 [ 854 3947]]",0.09883436,3.7325713634490967,0.08826721
2,race,income,k-anonymity,10,10,0.21591117389572267,0.1542125958477566,-0.0020696925482106554,0.11448732237392029,0.05794377925358585,0.7728462377317339,0.7813123359580052,0.7702339060235976,0.7927141031103536,0.7723624134854717,"[[3366 1110]
 [ 973 3721]]",0.10328382,1.715951919555664,0.08806113
3,race,income,k-anonymity,10,10,0.20508877616824145,0.15522802044369766,0.010076283848230339,0.10385864883334545,0.06720375027315739,0.76979280261723,0.7820790750490348,0.7702318015453437,0.7942964982176557,0.7687683354528405,"[[3271 1130]
 [ 981 3788]]",0.10614481,1.7352756102745324,0.089942835
4,race,income,k-anonymity,10,10,0.22291344769541255,0.19564801325660008,0.022109479572043234,0.10685275376000344,0.07622160843098869,0.7689203925845147,0.7794316644113667,0.7689463955637708,0.7902068383284087,0.7681855491281032,"[[3307 1125]
 [ 994 3744]]",0.104674995,1.5372936553803065,0.09077652
5,race,income,k-anonymity,10,10,0.1937548305739739,0.14500435701527603,0.003940731399747821,0.09769023751467532,0.04449981482691756,0.7784078516902945,0.784700148336512,0.7863665321724358,0.783040812010996,0.7782576273520415,"[[3435 1006]
 [1026 3703]]",0.1036311,1.4842786767834444,0.08840492
6,race,income,k-anonymity,10,10,0.22762596128712193,0.20814499399497766,0.026182882593648205,0.11235127510976636,0.060475663133470525,0.770556161395856,0.781198003327787,0.7760330578512397,0.7864321608040201,0.7698660576437033,"[[3310 1084]
 [1020 3756]]",0.10738062,1.749839186668396,0.08799578
7,race,income,k-anonymity,10,10,0.18420964036755388,0.12413979854113322,0.009151219898605789,0.07962138161912483,0.0944048588137073,0.7688113413304253,0.7801286040240614,0.7699078812691914,0.7906243430733656,0.7679611631523637,"[[3289 1124]
 [ 996 3761]]",0.104532905,1.6417419910430908,0.08869212
8,race,income,k-anonymity,10,10,0.2142465349570321,0.18695113221712034,0.015109487910770714,0.11423088972431081,0.04782823562495864,0.7642311886586696,0.7721812434141201,0.7687788501888376,0.7756138865368332,0.7638753193367926,"[[3344 1102]
 [1060 3664]]",0.1068051,2.3524853552234655,0.09051375
9,race,income,k-anonymity,10,10,0.209767055058105,0.15373326073674143,0.005162437619659066,0.107346397931009,0.06860555636646726,0.770556161395856,0.7808789835450948,0.7674513817809622,0.7947848208607166,0.7698379527613711,"[[3317 1136]
 [ 968 3749]]",0.10486995,1.617953896522522,0.089285724
10,race,income,k-anonymity,10,10,0.1969947511493605,0.13848163603335362,0.02078733542535738,0.07303984318006865,0.09825957556935816,0.7959651035986914,0.8066549550480521,0.7864195043320572,0.8279592702588036,0.7950388810899045,"[[3396 1060]
 [ 811 3903]]",0.09961966,4.35415506362915,0.08918776
11,race,income,k-anonymity,10,10,0.23646786890167243,0.20704492533158103,0.015718572732241975,0.12285035789852788,0.06450620409244212,0.7645583424209378,0.7742340269789815,0.765983860955928,0.7826638477801269,0.7639670590251986,"[[3309 1131]
 [1028 3702]]",0.10385264,1.6977099180221558,0.088663295
12,race,income,k-anonymity,10,10,0.20851792581823775,0.11638681260687989,-0.005984479020900602,0.10664059354454791,0.05705508009655469,0.7970556161395856,0.8086375321336761,0.7829549980087614,0.8360620880289177,0.7960252235532992,"[[3377 1090]
 [ 771 3932]]",0.09994558,4.356155637150646,0.089091524
13,race,income,k-anonymity,10,10,0.18918331190718324,0.15724008494130048,0.020005268594380565,0.08125690665696819,0.0864122501115121,0.7668484187568158,0.7749473684210526,0.7683155917345021,0.7816946273094075,0.7664357467414555,"[[3351 1110]
 [1028 3681]]",0.10415838,1.8961162567138672,0.0888835
14,race,income,k-anonymity,10,10,0.2057830167440013,0.14529966304471276,0.004798054700455023,0.09365450989113364,0.0828583360727081,0.770556161395856,0.7808789835450948,0.7836538461538461,0.778123702781237,0.7701510058023833,"[[3317 1035]
 [1069 3749]]",0.10423221,1.6404204368591309,0.08769945
15,race,income,k-anonymity,10,10,0.21047941792086117,0.1484841148014895,0.007563041961526906,0.10091711350591295,0.05715722894566466,0.7931297709923664,0.8035214914552046,0.7896986970684039,0.8178368121442126,0.7922479746286909,"[[3394 1033]
 [ 864 3879]]",0.101999246,3.210960014025978,0.091053896
16,race,income,k-anonymity,10,10,0.20125698236878764,0.14853015899411504,0.0030163989149543102,0.10867285763523124,0.048874974828339246,0.7709923664122137,0.7806101128290849,0.772060343046084,0.7893513627720262,0.7703799860964029,"[[3334 1103]
 [ 997 3736]]",0.10334456,1.5620745420455933,0.08892953
17,race,income,k-anonymity,10,10,0.23144322365379688,0.17368990658464345,-0.007514968458250837,0.13863994567049326,0.017994026288399412,0.7703380588876773,0.7786885245901639,0.7775445960125918,0.7798358240370449,0.7699812747702761,"[[3359 1060]
 [1046 3705]]",0.10312239,1.8426997661590576,0.08827724
18,race,income,k-anonymity,10,10,0.19661469307487012,0.13214316425097694,-0.001046495294282912,0.09633690559534708,0.06539454296552516,0.771319520174482,0.7809464117831401,0.7833193629505448,0.7785877942095397,0.7709601822958891,"[[3335 1034]
 [1063 3738]]",0.10514838,2.512954086132085,0.08990407
19,race,income,k-anonymity,10,10,0.18900336669658002,0.14392533522734463,0.005384119583626612,0.09374846021187486,0.05327723764190462,0.7728462377317339,0.7778607230457503,0.7777777777777778,0.777943686006826,0.7727290942305437,"[[3440 1042]
 [1041 3647]]",0.102192625,1.7088819742202759,0.0875745
20,race,income,k-anonymity,10,10,0.2102066310335648,0.16444468804100487,0.0076519014560422205,0.11857831395016732,0.03564136932823003,0.774918211559433,0.7869969040247679,0.7738989242947026,0.8005458744488767,0.7738831028700022,"[[3293 1114]
 [ 950 3813]]",0.103471465,1.7288683652877808,0.08819041
21,race,income,k-anonymity,10,10,0.22036682437382804,0.18265722690989994,0.018847371754274866,0.10010072267140743,0.08263311833663911,0.776226826608506,0.7857142857142857,0.7750309023485785,0.7966963151207116,0.7755963589992046,"[[3356 1092]
 [ 960 3762]]",0.107907124,1.7307593225754991,0.089965664
22,race,income,k-anonymity,10,10,0.2292209155979627,0.1767665517188175,0.016649578253308372,0.10812422051054216,0.06971843248854426,0.7928026172300982,0.8043657331136738,0.7816690014008405,0.8284199363732768,0.7917632790732827,"[[3364 1091]
 [ 809 3906]]",0.10310966,3.6285638017138635,0.092151776
23,race,income,k-anonymity,10,10,0.17273571538231153,0.13813953422043745,0.017078873388316596,0.07749055628681478,0.07050441676811181,0.7701199563794984,0.7784783522488441,0.7691029900332226,0.7880851063829787,0.7696577657194534,"[[3358 1112]
 [ 996 3704]]",0.10526018,1.4290349132807485,0.08867234
24,race,income,k-anonymity,10,10,0.1930152162350275,0.11684580132374112,-0.00909788945079526,0.09902584291657138,0.059669960630446495,0.7753544165757906,0.782608695652174,0.7768698931489629,0.7884329151605358,0.7750089357535386,"[[3402 1065]
 [ 995 3708]]",0.10553683,1.477690010193049,0.08868221
25,race,income,k-anonymity,10,10,0.23121806016542862,0.19128638786387864,0.024148936712603986,0.10436554692572197,0.07050189922157368,0.7926935659760087,0.8054446832463412,0.7893681043129388,0.8221897200167154,0.7913412103733213,"[[3334 1050]
 [ 851 3935]]",0.09683884,4.156384970005617,0.086647436
26,race,income,k-anonymity,10,10,0.20492995203960185,0.16578548331654297,0.014293487615873013,0.0859997562442634,0.09246937699876756,0.766412213740458,0.7739075364154528,0.7816631130063966,0.7663043478260869,0.7664171077935724,"[[3362 1024]
 [1118 3666]]",0.10163504,1.2354278564453125,0.087658055
27,race,income,k-anonymity,10,10,0.2396500135276432,0.1866521040526774,0.008730017706479631,0.10753100677480718,0.10141951616459766,0.774154852780807,0.7825265147537541,0.7751196172248804,0.7900763358778626,0.7736865738661877,"[[3373 1081]
 [ 990 3726]]",0.103614226,1.4377650022506714,0.08894227
28,race,income,k-anonymity,10,10,0.17374417381764218,0.0938821980274317,-0.009510678959560592,0.08730420143463624,0.060946597570979755,0.7756815703380588,0.7844944997380827,0.7790262172284644,0.7900400928465922,0.7751825379601952,"[[3369 1062]
 [ 995 3744]]",0.10418884,1.8592369095904095,0.087850645
29,race,income,k-anonymity,10,10,0.21035598705501618,0.17343343853063253,0.008615267130982152,0.10938356601007207,0.045564604886638826,0.773391494002181,0.7790301999149298,0.7752380952380953,0.7828595853814918,0.7731933197448542,"[[3429 1062]
 [1016 3663]]",0.10329592,1.8669647871459731,0.087216765
30,race,income,k-anonymity,10,10,0.22930147502011006,0.1669522309608905,-0.0017565559871788317,0.12367712820231871,0.053339976628450025,0.7739367502726281,0.7837696881193282,0.774639175257732,0.7931180071775386,0.7732790577281783,"[[3340 1093]
 [ 980 3757]]",0.10548664,1.4262368781414947,0.08929359
31,race,income,k-anonymity,10,10,0.21278414565585435,0.15020592987007075,-0.007473829056317105,0.13197163825078267,0.016087634532300554,0.7718647764449291,0.7833471416735709,0.7770700636942676,0.7897264564627271,0.7710330524724044,"[[3296 1085]
 [1007 3782]]",0.10818657,1.4981660842895508,0.091106735
32,race,income,k-anonymity,10,10,0.22626033608962387,0.16449037649549303,0.0009618549351951833,0.120382417039051,0.0594453705908814,0.7730643402399128,0.7841957896920045,0.7735270049099836,0.7951629863301788,0.7722134297449308,"[[3308 1107]
 [ 974 3781]]",0.10419865,1.681122641909431,0.087981306
33,race,income,k-anonymity,10,10,0.23462987119463724,0.18689384790884056,0.0046579670632230785,0.11582008731810173,0.07613005551149887,0.7685932388222465,0.7758766370933672,0.7724500525762356,0.7793337576914916,0.7682847832657593,"[[3375 1082]
 [1040 3673]]",0.10671414,1.8265239000320435,0.08986495
34,race,income,k-anonymity,10,10,0.2196453722234991,0.15133232540503938,-0.010593772740363105,0.13506411459762316,0.026694293360959964,0.7678298800436205,0.7794468041023516,0.7702702702702703,0.7888446215139442,0.766951281445452,"[[3279 1122]
 [1007 3762]]",0.10416234,2.2099932667291062,0.08891867
35,race,income,k-anonymity,10,10,0.22262007115242294,0.16931830534836279,-0.001353530400914349,0.11588188721344511,0.055896894983189394,0.7694656488549618,0.7760118669209578,0.7760118669209578,0.7760118669209578,0.7692685710700048,"[[3394 1057]
 [1057 3662]]",0.10078442,1.8008626699447632,0.085616685
36,race,income,k-anonymity,10,10,0.19641855973955347,0.13563828298602365,-0.009872587515537212,0.12171656443039017,0.017068604322955316,0.76979280261723,0.7779063650710153,0.7727842809364549,0.7830968015251006,0.7693861171033011,"[[3362 1087]
 [1024 3697]]",0.10689092,1.5327347150705801,0.09139678
37,race,income,k-anonymity,10,10,0.24575693228526369,0.17899910568806887,-0.017601609358119497,0.15376586023724992,0.007214376025928004,0.7683751363140676,0.7751429176370951,0.772688898269312,0.7776125743415463,0.7681204960457171,"[[3385 1077]
 [1047 3661]]",0.101595,1.7097121477127075,0.08728092
38,race,income,k-anonymity,10,10,0.21103404192482822,0.1645368782161235,0.02418475567449696,0.08011394912468914,0.08813014309309086,0.7984732824427481,0.8077803203661327,0.7958598073375692,0.8200633579725449,0.797743065683003,"[[3439  996]
 [ 852 3883]]",0.10039819,3.839878322078632,0.08996498
39,race,income,k-anonymity,10,10,0.21256060606060612,0.16561747842497176,0.01958383838383837,0.09379368765677473,0.07889072703091815,0.7857142857142857,0.7979434447300772,0.7841552142279709,0.8122252459702742,0.7845556004492846,"[[3325 1068]
 [ 897 3880]]",0.09983161,3.8516413389106283,0.089323804
