SEED,protected_att,target,method,anon_parameter,fraction,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
19,race,income,l-diversity,2,0.9,0.16799421632376355,0.11225027135656795,0.008527694192366764,0.06750207328368121,0.09369813742551658,0.7680843329698291,0.7757206468244668,0.770663562281723,0.7808445388063222,0.7677267038824835,"[[3029  985]
 [ 929 3310]]",0.01060409,1.2404882907867432,0.010563379
20,race,income,l-diversity,2,0.9,0.20967223105523514,0.14800109052170896,-0.006173006367141576,0.11486915015429885,0.060139660446902776,0.758875560402278,0.76746903482122,0.7660368556099837,0.7689065792554437,0.758511551807531,"[[2979 1003]
 [ 987 3284]]",0.009648396,1.4550483226776123,0.009597108
21,race,income,l-diversity,2,0.9,0.19685140109359406,0.1366331528744522,0.007303730775102157,0.0975290588790069,0.08536143646101935,0.7611777535441657,0.7760990571396115,0.7635225748770675,0.789096789096789,0.7597369776268859,"[[2866 1058]
 [ 913 3416]]",0.002358425,0.9230501651763916,0.002358425
22,race,income,l-diversity,2,0.9,0.15585437850891054,0.09587018368482902,0.013544643324146843,0.06184674229680118,0.11127225013380293,0.7551193505391979,0.770314808500966,0.7507753655294639,0.7908984830805135,0.7536901689596116,"[[2843 1125]
 [ 896 3389]]",0.0061935983,1.5604463815689087,0.0061755977
23,race,income,l-diversity,2,0.9,0.18344885665284583,0.08442463186988736,-0.009789298363625853,0.09440896011561442,0.08459191671479271,0.7705076941718163,0.7853581142339076,0.7612038664323374,0.8110955056179775,0.7690242662478233,"[[2894 1087]
 [ 807 3465]]",0.0021192145,0.6985051035881042,0.0021189426
24,race,income,l-diversity,2,0.9,0.21111579239525397,0.15653662658103207,0.006760392741990584,0.10249355174567329,0.09389468399620693,0.7611777535441657,0.7718485935872207,0.7580718508412915,0.7861353454373968,0.7604654792989576,"[[2948 1064]
 [ 907 3334]]",0.0021907662,0.6640889048576355,0.0021900472
25,race,income,l-diversity,2,0.9,0.16736846717567283,0.08254411563540198,-0.011133871550789265,0.09299667064409267,0.06068670344714233,0.7659033078880407,0.7800546448087431,0.7659289067739772,0.7947112038970077,0.7645549931204977,"[[2895 1047]
 [ 885 3426]]",0.0054434277,1.9324582815170288,0.005423244
26,race,income,l-diversity,2,0.9,0.1806139936784204,0.07375032540286153,-0.02829791983087726,0.11462604286938269,0.04770114942528736,0.7631164425057555,0.7758284600389864,0.7551339285714286,0.7976892242395661,0.7621297566860842,"[[2915 1097]
 [ 858 3383]]",0.006435478,0.9771336317062378,0.0064287013
27,race,income,l-diversity,2,0.9,0.16421001640827393,0.09844631807982596,-0.0057376718297718066,0.07305357112698652,0.07270204430157212,0.7654186356476432,0.7699619771863119,0.783744557329463,0.7566557683325549,0.7657617799104225,"[[3077  894]
 [1042 3240]]",0.0094225295,1.2981663942337036,0.009412555
28,race,income,l-diversity,2,0.9,0.2367815600635022,0.1708683597284496,-0.006825662149971046,0.13400564602429,0.05308777419907873,0.7677208287895311,0.7779450944051893,0.7652689152233364,0.7910482921083628,0.7670311320821254,"[[2978 1030]
 [ 887 3358]]",0.0018229454,0.7984458208084106,0.0018209623
29,race,income,l-diversity,2,0.9,0.19101155255001406,0.12083966311388739,-0.00491303568226642,0.09073330257838391,0.0842897721300625,0.7628741063855567,0.7707625629612276,0.7715759849906192,0.7699508542007957,0.7626136180551717,"[[3006  974]
 [ 983 3290]]",0.009762882,1.4909948110580444,0.009725905
30,race,income,l-diversity,2,0.9,0.20719207121326427,0.12396194247373915,-0.010811021166739265,0.1200325502164325,0.06653161517828676,0.7621470980249606,0.775989957777017,0.7527119769758689,0.8007536504945831,0.7609957421427246,"[[2890 1117]
 [ 846 3400]]",0.002340536,0.8299474716186523,0.002339616
31,race,income,l-diversity,2,0.9,0.21940361034095018,0.15921796528317766,0.01037281541770696,0.11176616266294798,0.08396821947727062,0.7697806858112202,0.7851164894820176,0.7610173207629906,0.810791871058164,0.7681854622158896,"[[2882 1090]
 [ 810 3471]]",0.011997768,1.419689416885376,0.011943711
32,race,income,l-diversity,2,0.9,0.2089094280869126,0.1308809526247351,-0.007557989626823525,0.09764298260266555,0.08890154698037189,0.7692960135708228,0.777101381409506,0.7772833723653396,0.7769194756554307,0.7690173866596671,"[[3030  951]
 [ 953 3319]]",0.0044589494,0.9589752554893494,0.00445143
33,race,income,l-diversity,2,0.9,0.1753128060058753,0.08776175590736446,-0.008403705966539166,0.07846480504439582,0.10105094899038236,0.7637222828062523,0.7717696629213483,0.7626648160999306,0.7810945273631841,0.7633151208244492,"[[3006 1026]
 [ 924 3297]]",0.019409314,1.3953256607055664,0.017705042
34,race,income,l-diversity,2,0.9,0.19600689871842591,0.1418389433380004,0.007410970761710489,0.0988730556478043,0.08058925076621992,0.7621470980249606,0.7738218688789031,0.7556255625562557,0.7929161747343566,0.7613162257444804,"[[2932 1086]
 [ 877 3358]]",0.0054305256,1.1498997211456299,0.005384352
35,race,income,l-diversity,2,0.9,0.21022327651248734,0.11872257550357324,-0.025364528564697397,0.12848981540978885,0.03486865355165503,0.7631164425057555,0.7735958309206716,0.7753017641597029,0.7718973884908713,0.7626680014283189,"[[2958  968]
 [ 987 3340]]",0.010090852,1.2094993591308594,0.010034829
36,race,income,l-diversity,2,0.9,0.1785013830414106,0.11556512632103633,0.0014178990338273856,0.09671382167155149,0.06748398497901487,0.760208409063371,0.7741125442301107,0.7548975957257347,0.7943312251112673,0.7589879017122602,"[[2883 1101]
 [ 878 3391]]",0.005914107,0.9065348505973816,0.0059020123
37,race,income,l-diversity,2,0.9,0.19133443424664925,0.10540585196772145,-0.013820028022221265,0.10232851133888146,0.06592656404921737,0.7677208287895311,0.7772225450319582,0.7687356321839081,0.7858989424206816,0.7671365647571142,"[[2992 1006]
 [ 911 3344]]",0.019164523,2.0859439373016357,0.017481282
38,race,income,l-diversity,2,0.9,0.18246801208020375,0.1157484040188812,-0.0017050499909089245,0.09649072342873577,0.0684808693790605,0.7615412577244638,0.7745704467353953,0.7633777376382931,0.786096256684492,0.760457035224837,"[[2904 1048]
 [ 920 3381]]",0.0029202844,0.8141998052597046,0.0029192378
39,race,income,l-diversity,2,0.9,0.15056133412401884,0.09463595503689226,-0.001441573073399205,0.07564009454154302,0.061775267337494943,0.7565733672603902,0.7656049469140125,0.7674853801169591,0.763733705772812,0.7562666507130423,"[[2963  994]
 [1015 3281]]",0.0055177235,2.0456576347351074,0.0055079823
0,race,income,l-diversity,2,1,0.17229603778094849,0.09855475665715208,0.0035032138116810607,0.07478623845158197,0.10150860244758408,0.7659760087241003,0.7777547638773821,0.7596601254299009,0.796732442181201,0.7650927187347557,"[[3269 1188]
 [ 958 3755]]",0.0014743907,0.6562713980674744,0.0014743907
1,race,income,l-diversity,2,1,0.18302840688989835,0.10648198807844034,-0.0009869500529251507,0.09160755759211603,0.09147146487706781,0.7579062159214831,0.7731453096259964,0.7570542325395238,0.7899352683232408,0.7564147923446836,"[[3167 1214]
 [1006 3783]]",0.0014548944,0.852299690246582,0.0014548944
2,race,income,l-diversity,2,1,0.24921814844047635,0.1857117040558408,-0.0089650704651002,0.15438033559966607,0.035933329508604284,0.7585605234460197,0.7720345963756178,0.7613728675873274,0.7829991645781119,0.7574283819239258,"[[3207 1175]
 [1039 3749]]",0.0071999216,0.8251290321350098,0.0071882415
3,race,income,l-diversity,2,1,0.17419763143602945,0.11691504308820377,0.013089652503380345,0.07552929937200575,0.10898291071530364,0.7541984732824427,0.7694825117610964,0.7520991603358657,0.7876884422110553,0.75274271905728,"[[3154 1240]
 [1014 3762]]",0.0042438614,1.0821971893310547,0.004230234
4,race,income,l-diversity,2,1,0.18710615498917976,0.1114745051574001,-0.008374973232775806,0.10346557521992022,0.06689262895434,0.7612868047982552,0.7728546228079278,0.7562956945572705,0.7901548907277742,0.760457746014549,"[[3257 1200]
 [ 989 3724]]",0.005199843,0.8902400732040405,0.0051837345
5,race,income,l-diversity,2,1,0.24252179084820696,0.17493592136369296,-0.012320373283019936,0.1466351402296946,0.03398876404494389,0.7641221374045801,0.7745700885878061,0.7661855670103093,0.7831401475237092,0.7634344805415156,"[[3291 1134]
 [1029 3716]]",0.006200589,1.0837703943252563,0.006199001
6,race,income,l-diversity,2,1,0.1763709087917269,0.13160270454030376,0.012190558616259395,0.07102528072107658,0.09085639186600925,0.7647764449291167,0.7722040342169183,0.7773761428875186,0.7671002937473772,0.7646809370644243,"[[3357 1047]
 [1110 3656]]",0.009765877,1.640699863433838,0.009650114
7,race,income,l-diversity,2,1,0.17992583979199206,0.1079636109167249,-0.003933834721549845,0.08488072801680036,0.08575919346738348,0.7631406761177754,0.7723270440251571,0.7670206121174266,0.7777074097530082,0.7626412076962651,"[[3314 1119]
 [1053 3684]]",0.0095262,1.4719994068145752,0.009477432
8,race,income,l-diversity,2,1,0.14688939384162508,0.0780736167181193,0.004999723453876781,0.05108918505036478,0.1045466641187155,0.7678298800436205,0.7757767245918904,0.7698578595317725,0.781787306304394,0.7674354786736143,"[[3358 1101]
 [1028 3683]]",0.0048696576,0.8451427817344666,0.004860695
9,race,income,l-diversity,2,1,0.13561037318153069,0.0520166107964225,-0.008923156155232759,0.05470309122978445,0.09230378584057908,0.7622682660850599,0.7691656077933078,0.7662447257383966,0.7721088435374149,0.7620060563410316,"[[3358 1108]
 [1072 3632]]",0.010703041,1.6402534246444702,0.010692351
10,race,income,l-diversity,2,1,0.14977756613182197,0.07449642004773271,-0.015398394725739006,0.0805098988993562,0.06138211382113823,0.7548527808069793,0.7603922404604562,0.760230179028133,0.7605543710021322,0.7547191497867805,"[[3355 1125]
 [1123 3567]]",0.006111098,0.9953852295875549,0.0061066626
11,race,income,l-diversity,2,1,0.18277119043230733,0.09573305660262188,-0.01355388994695994,0.09998586612392582,0.06378154612495857,0.76793893129771,0.7787941787941788,0.764022027330206,0.7941488234047064,0.767161993108147,"[[3296 1157]
 [ 971 3746]]",0.00250853,0.6555198431015015,0.00250853
12,race,income,l-diversity,2,1,0.17375588535463138,0.0728341307980529,-0.01237501613677161,0.08076762109573696,0.09631963470319627,0.7702290076335878,0.7788855073984678,0.7604508196721311,0.7982361798236179,0.7698325336189534,"[[3352 1169]
 [ 938 3711]]",0.0043544555,0.8310409784317017,0.0043468545
13,race,income,l-diversity,2,1,0.16218694662281807,0.07946380628499827,-0.014662994296912868,0.08188274903693704,0.06558712578449521,0.7666303162486369,0.7730646871686108,0.7720821859775471,0.7740496920789977,0.7664240838785484,"[[3385 1076]
 [1064 3645]]",0.008991445,1.3026716709136963,0.008970683
14,race,income,l-diversity,2,1,0.1607355673066697,0.09575250594937623,-0.0002975726684973923,0.06573130547966088,0.08824124288928126,0.7658669574700109,0.771959638874137,0.7764957264957265,0.7674762407602956,0.7658125284973969,"[[3389 1046]
 [1101 3634]]",0.009650176,1.3454554080963135,0.009628271
15,race,income,l-diversity,2,1,0.19535918880675712,0.13045476407283985,-0.002227079691841216,0.10837285676259745,0.06833440094025,0.7564885496183206,0.7698175445830328,0.7558704453441295,0.7842890149128334,0.7553788009470042,"[[3203 1206]
 [1027 3734]]",0.006168474,1.7041616439819336,0.0061585563
16,race,income,l-diversity,2,1,0.19551482381546392,0.11783995008823156,-0.02518520440699612,0.1286589537946268,0.016917907056343884,0.75659760087241,0.7632583792957148,0.7658578118348234,0.760676532769556,0.7564643925109041,"[[3340 1100]
 [1132 3598]]",0.004733658,1.240523338317871,0.004723896
17,race,income,l-diversity,2,1,0.23255456991926649,0.12450108674175064,-0.041956543406757696,0.16600326172136992,0.001219098751796377,0.7583424209378408,0.7706953642384106,0.7635841705966783,0.7779402548569041,0.7574392125299807,"[[3230 1153]
 [1063 3724]]",0.004668737,1.1340878009796143,0.0046687364
18,race,income,l-diversity,2,1,0.1601642331731159,0.06643980218445433,-0.024655866365043244,0.10199109495565395,0.033944237110207776,0.7684841875681571,0.7794743949309234,0.7652457678972058,0.79424216765453,0.7676788885955962,"[[3295 1151]
 [ 972 3752]]",0.006098997,0.8268511295318604,0.0060940115
19,race,income,l-diversity,2,1,0.19833204633204637,0.12521854152288936,-0.0031437151437151423,0.09429063346566624,0.0840357702898048,0.766412213740458,0.7770607826810989,0.7768990634755463,0.777222569227566,0.7658725623788393,"[[3295 1072]
 [1070 3733]]",0.010670678,1.3854565620422363,0.010653131
20,race,income,l-diversity,2,1,0.17770213774273147,0.0996040708773629,-0.00012301115941859564,0.08548374063594097,0.09771576623616962,0.7574700109051254,0.7729221972636308,0.7571514302860572,0.7893639207507821,0.7559391032325339,"[[3161 1214]
 [1010 3785]]",0.0049597323,0.8895785808563232,0.004954774
21,race,income,l-diversity,2,1,0.1977891736965579,0.11765094522454589,-0.0178618836315958,0.14201776141638592,0.013381985433745802,0.763576881134133,0.7810101010101012,0.7518475301439129,0.812526271542665,0.7616575147377875,"[[3136 1276]
 [ 892 3866]]",0.0097589,1.0211856365203857,0.00973479
22,race,income,l-diversity,2,1,0.20848995762349581,0.1599985950796462,0.003540948021983903,0.11127487959148144,0.054251978583853555,0.7632497273718648,0.7729791906305553,0.7730600292825769,0.7728983688833124,0.7628165499840446,"[[3303 1085]
 [1086 3696]]",0.008585542,1.4410274028778076,0.00856211
23,race,income,l-diversity,2,1,0.1808549914212707,0.1017781843563702,-0.00041837323464155585,0.08810072556551429,0.08741056369285405,0.7646673936750272,0.780557250355908,0.766679984019177,0.7949461474730737,0.7629728434279233,"[[3174 1168]
 [ 990 3838]]",0.005175446,1.0940659046173096,0.005166757
24,race,income,l-diversity,2,1,0.21106154058878024,0.13069972882399616,-0.013390852394696062,0.12367023825496923,0.051378523106389795,0.764340239912759,0.776317151433599,0.7651499693940013,0.7878151260504201,0.7634086968120581,"[[3259 1151]
 [1010 3750]]",0.005713946,0.9738137125968933,0.0056967414
25,race,income,l-diversity,2,1,0.1775757753177517,0.13528466296248254,0.011611050936180978,0.08031036110455511,0.061126298523783484,0.7706652126499455,0.779905808477237,0.7905792488860598,0.7695167286245354,0.7707334105229885,"[[3341  987]
 [1116 3726]]",0.008517372,1.1413941383361816,0.008491209
26,race,income,l-diversity,2,1,0.19697267686167658,0.10348695504945504,-0.025664610395840115,0.12814490445859875,0.03719321085876848,0.7598691384950927,0.7713395638629283,0.7541116751269036,0.7893730074388948,0.7590762013678236,"[[3254 1211]
 [ 991 3714]]",0.0019811068,0.674555242061615,0.0019811068
27,race,income,l-diversity,2,1,0.2217315440346786,0.1306350657570856,-0.026274488973020538,0.14834383903248707,0.025867198676225445,0.7575790621592148,0.7714608820808061,0.759821790198461,0.7834621006473168,0.7563738259456625,"[[3195 1186]
 [1037 3752]]",0.0053404053,1.1768850088119507,0.0053369636
28,race,income,l-diversity,2,1,0.17440132929332425,0.09223930699402372,-0.005657316000390988,0.08866551926984803,0.08877165215862137,0.7597600872410033,0.7714967327040764,0.7482897384305836,0.7961892528366517,0.7590637306637137,"[[3248 1251]
 [ 952 3719]]",0.004998412,1.172518014907837,0.004993699
29,race,income,l-diversity,2,1,0.12272100733897101,0.013727740235454089,-0.03409206621217198,0.058088175412707305,0.07470941442185863,0.7549618320610687,0.7581530513400063,0.7776551115036432,0.739605207895842,0.7555784660168865,"[[3401 1007]
 [1240 3522]]",0.0056127743,0.9150822162628174,0.0056064012
30,race,income,l-diversity,2,1,0.18139410373072773,0.13943211866683636,0.01849362527076326,0.06695191065214712,0.10838382666213542,0.7666303162486369,0.7752572988867884,0.7731462086300795,0.777379949452401,0.7662340724195519,"[[3339 1083]
 [1057 3691]]",0.010295264,1.4128992557525635,0.010264621
31,race,income,l-diversity,2,1,0.1748121040412387,0.11895921735030646,0.015602250816511232,0.06885278168034259,0.112431462269733,0.7637949836423119,0.7759619362846505,0.758390618681763,0.7943667937314697,0.7628533608945117,"[[3253 1195]
 [ 971 3751]]",0.0049041817,0.9633222222328186,0.0048987963
32,race,income,l-diversity,2,1,0.22275590551181096,0.1388142625927642,-0.017066679956144748,0.13731316709700078,0.04186475833948944,0.7632497273718648,0.7767150056566903,0.7637540453074434,0.7901234567901234,0.7620624116107301,"[[3223 1168]
 [1003 3776]]",0.0016945035,0.6730306148529053,0.0016945035
33,race,income,l-diversity,2,1,0.21354473436025767,0.17175296551625396,0.00513603512946692,0.12443479833604629,0.04792140308641091,0.755834242093784,0.7671346853874155,0.7546552076938817,0.7800338409475466,0.7550551915228504,"[[3243 1199]
 [1040 3688]]",0.0060687307,1.9690132141113281,0.0060588797
34,race,income,l-diversity,2,1,0.13916091630947203,0.07929546469100213,0.02451751774080313,0.01743554913999293,0.15887944481807803,0.7666303162486369,0.776431257835353,0.7735220649458784,0.7793624161073825,0.7661010172313377,"[[3314 1088]
 [1052 3716]]",0.008536497,1.3109101057052612,0.0085120015
35,race,income,l-diversity,2,1,0.1776485957445838,0.06450902396368297,-0.03159210766111875,0.1164233303384247,0.04062921464882252,0.7640130861504907,0.7800813008130081,0.7657621707901038,0.7949461474730737,0.7622819175872968,"[[3168 1174]
 [ 990 3838]]",0.0052181045,1.083922266960144,0.0052108434
36,race,income,l-diversity,2,1,0.1722719521590439,0.10111064181081653,0.0026755123579740303,0.0793501449592473,0.09249883318337737,0.7634678298800436,0.7760916692474451,0.7601617795753286,0.7927035006326445,0.7624312444445969,"[[3242 1186]
 [ 983 3759]]",0.004916001,0.9258416295051575,0.0049079307
37,race,income,l-diversity,2,1,0.21810094871957653,0.15670474035901927,-0.0055855828130521035,0.12982235597004776,0.05051166919020522,0.7550708833151581,0.7681189345447037,0.7587191515398736,0.7777545473552164,0.7540470936001066,"[[3204 1183]
 [1063 3720]]",0.0024481446,0.729525625705719,0.0024481446
38,race,income,l-diversity,2,1,0.16021450630547124,0.1080488185472992,0.007268868733952827,0.07874896239960516,0.07421784810975784,0.7575790621592148,0.7700424123306092,0.7554292673026183,0.7852320675105485,0.756611519082588,"[[3225 1205]
 [1018 3722]]",0.0021679725,0.6659097671508789,0.0021634875
39,race,income,l-diversity,2,1,0.17354123121182496,0.09937758718246525,-0.0028101878482159615,0.09622514871910812,0.068944504435834,0.7604143947655398,0.7766595506760192,0.7536003156441112,0.8011744966442953,0.7587199152917069,"[[3153 1249]
 [ 948 3820]]",0.018660098,1.4883323907852173,0.017122623
0,race,income,t-closeness,0.5,0.1,0.17115960633290545,0.14423076923076927,0.013116035050510733,0.05974117496316228,0.10980196924438546,0.7502726281352236,0.7475192943770672,0.7722095671981777,0.7243589743589743,0.7508209125692422,"[[349 100]
 [129 339]]",0.01059121,0.9769379496574402,0.0105731385
1,race,income,t-closeness,0.5,0.1,0.43434343434343436,0.54421768707483,-0.001101010101010047,0.2962962962962963,0.6976744186046512,0.6150490730643402,0.5762304921968787,0.6976744186046512,0.49079754601226994,0.6239034459033312,"[[324 104]
 [249 240]]",0.015243973,0.25129789113998413,0.015243973
2,race,income,t-closeness,0.5,0.1,0.16125772038180802,0.026285046728971917,-0.008440950776717249,0.0620850357507661,0.11486690865093763,0.7884405670665212,0.804040404040404,0.77431906614786,0.8361344537815126,0.7865479525143392,"[[325 116]
 [ 78 398]]",0.14976504,2.9025115966796875,0.13541165
3,race,income,t-closeness,0.5,0.1,0.14664217299115306,0.1412258826617666,0.04076186298164808,0.04580952380952383,0.09202038703511983,0.772082878953108,0.779768177028451,0.7535641547861507,0.8078602620087336,0.7721218521372644,"[[338 121]
 [ 88 370]]",0.15387969,2.0933308601379395,0.13869187
4,race,income,t-closeness,0.5,0.1,0.13920621388652077,0.12231884057971021,0.06664772189068857,0.007512787723785164,0.16604631927212565,0.7753544165757906,0.7927565392354124,0.7433962264150943,0.8491379310344828,0.7744585902413031,"[[317 136]
 [ 70 394]]",0.15995167,2.810418787901849,0.1445512
5,race,income,t-closeness,0.5,0.1,0.1315549746514575,0.06785714285714295,-0.022892902408111482,0.09663588390501318,-0.02388349514563104,0.7928026172300982,0.7952586206896551,0.7987012987012987,0.7918454935622318,0.7928185339208056,"[[358  93]
 [ 97 369]]",0.14884144,2.5338330268859863,0.13472635
6,race,income,t-closeness,0.5,0.1,0.1955773212665473,0.2420573141901632,0.07993858036898316,0.0450039651070579,0.1504797172193233,0.7688113413304253,0.7791666666666666,0.7540322580645161,0.8060344827586207,0.7683594047347186,"[[331 122]
 [ 90 374]]",0.14241609,2.3022409170018703,0.13136038
7,race,income,t-closeness,0.5,0.1,0.13113910012674268,0.021993686997250794,-0.020377851711026573,0.05396846786147422,0.11266328011611026,0.7480916030534351,0.7565858798735511,0.7542016806722689,0.758985200845666,0.7477358436660761,"[[327 117]
 [114 359]]",0.084957756,1.0668941736221313,0.08042387
8,race,income,t-closeness,0.5,0.1,-0.04363850803479291,-0.025290697674418605,0.033318590594132336,-0.11447489283527246,0.20070767555797492,0.6172300981461287,0.5951557093425606,0.6632390745501285,0.5397489539748954,0.6206717435022541,"[[308 131]
 [220 258]]",0.008728614,0.23552411794662476,0.008728614
9,race,income,t-closeness,0.5,0.1,0.2504386926957666,0.2000092233905184,-0.003061709439204474,0.14910331445025193,0.062242332830568126,0.7491821155943293,0.7594142259414227,0.7453798767967146,0.7739872068230277,0.7486007462686567,"[[324 124]
 [106 363]]",0.09048984,1.394801139831543,0.08473931
10,race,income,t-closeness,0.5,0.1,0.2885656565656566,0.07767245918904686,-0.10977777777777775,0.2922297297297297,-0.06663879598662215,0.737186477644493,0.7666989351403679,0.6996466431095406,0.8479657387580299,0.7350939804901261,"[[280 170]
 [ 71 396]]",0.005460287,0.8185524940490723,0.0054317513
11,race,income,t-closeness,0.5,0.1,0.05364963503649639,0.09977888336097285,0.09858693617817704,-0.08102250270924971,0.19409022350198823,0.7480916030534351,0.757607555089192,0.7263581488933601,0.7916666666666666,0.7483279103398408,"[[325 136]
 [ 95 361]]",0.0934692,1.4473085403442383,0.088482186
12,race,income,t-closeness,0.5,0.1,0.2198975324132162,0.10983102918586796,-0.05210163111668753,0.1619605142332415,-0.06438980548244211,0.7797164667393675,0.7851063829787234,0.8056768558951966,0.7655601659751037,0.7804812324128392,"[[346  89]
 [113 369]]",0.079915196,1.8195592164993286,0.07491462
13,race,income,t-closeness,0.5,0.1,0.17272838975241134,0.1773235499650594,0.044797362331305934,0.07375636506071287,0.0538310961968681,0.7786259541984732,0.7913669064748202,0.7777777777777778,0.805439330543933,0.7774349272309642,"[[329 110]
 [ 93 385]]",0.13905944,1.88680100440979,0.12634031
14,race,income,t-closeness,0.5,0.1,0.19136120165456244,0.11494812722224923,0.011198795295552899,0.07155785391079508,0.08542986425339372,0.8080697928026173,0.8166666666666667,0.7967479674796748,0.8376068376068376,0.8074448441931737,"[[349 100]
 [ 76 392]]",0.14181992,1.8810533285140991,0.12875457
15,race,income,t-closeness,0.5,0.1,0.1567687390452624,0.15456905503634477,0.07369831941437266,0.011288439081354629,0.1831794460056203,0.7688113413304253,0.78714859437751,0.7495219885277247,0.828752642706131,0.766853798830543,"[[313 131]
 [ 81 392]]",0.15691975,1.8201383352279663,0.14348261
16,race,income,t-closeness,0.5,0.1,0.11957151129125648,-0.004634357081140461,-0.06276780544296467,0.10763943133885329,-0.017224453369031667,0.7644492911668485,0.7763975155279502,0.7995735607675906,0.7545271629778671,0.7653588195841717,"[[326  94]
 [122 375]]",0.0830079,1.091308832168579,0.07806709
17,race,income,t-closeness,0.5,0.1,0.14487286121673004,0.09389357241625407,0.008772972116603328,0.06775956284153006,0.06079664570230614,0.7731733914940022,0.7855670103092783,0.771255060728745,0.8004201680672269,0.772092170201414,"[[328 113]
 [ 95 381]]",0.08901299,1.7209863662719727,0.08505503
18,race,income,t-closeness,0.5,0.1,0.09650231774125584,0.05034248014455611,0.02999016715830871,0.004726427942001121,0.12924944812362027,0.7480916030534351,0.7724137931034482,0.7641325536062378,0.7808764940239044,0.7446551144818316,"[[294 121]
 [110 392]]",0.22495642,2.832176171214931,0.17864421
19,race,income,t-closeness,0.5,0.1,0.23595830920671684,0.2258396867916752,0.03974136267129902,0.07902492151963611,0.14564860426929382,0.7764449291166848,0.783068783068783,0.7756813417190775,0.7905982905982906,0.7761454704661832,"[[342 107]
 [ 98 370]]",0.1443946,2.5303444862365723,0.13137943
20,race,income,t-closeness,0.5,0.1,0.2326799140708915,0.18074406796211306,0.003759398496240629,0.11494925839188133,0.052602436323366475,0.7851690294438386,0.7902023429179978,0.7860169491525424,0.7944325481798715,0.7849940518677135,"[[349 101]
 [ 96 371]]",0.08340011,2.1601014137268066,0.07924201
21,race,income,t-closeness,0.5,0.1,0.12464418095062563,0.03991596638655459,-0.039821015338616816,0.08355614973262032,0.000890102065036813,0.7622682660850599,0.7572383073496659,0.7962529274004684,0.721868365180467,0.763400550303238,"[[359  87]
 [131 340]]",0.07606689,2.0354583263397217,0.072120994
22,race,income,t-closeness,0.5,0.1,0.15410691003911337,0.10531427239530733,0.015897435897435974,0.05862237420615535,0.08823529411764708,0.7666303162486369,0.7789256198347108,0.777319587628866,0.7805383022774327,0.7658451880050758,"[[326 108]
 [106 377]]",0.15735877,2.361644744873047,0.14168312
23,race,income,t-closeness,0.5,0.1,0.4188679245283019,0.5263157894736842,0.043231260954737616,0.29973474801061006,0.6606606606606606,0.6030534351145038,0.5472636815920398,0.6606606606606606,0.46709129511677283,0.6068640332086107,"[[333 113]
 [251 220]]",0.010180173,0.17784525454044342,0.010180176
24,race,income,t-closeness,0.5,0.1,0.1555367287949766,0.019787948771782582,-0.014691517990630842,0.07276163477439168,0.12277614858260022,0.7589967284623773,0.778335005015045,0.7461538461538462,0.8134171907756813,0.7567085953878406,"[[308 132]
 [ 89 388]]",0.08439408,1.437915325164795,0.079847895
25,race,income,t-closeness,0.5,0.1,0.23083437892095354,0.28613704780856164,0.08258051024675872,0.06665465032444126,0.12340105342362684,0.7884405670665212,0.7949260042283298,0.7800829875518672,0.8103448275862069,0.7881746212986221,"[[347 106]
 [ 88 376]]",0.14058855,1.7611971022204904,0.1290147
26,race,income,t-closeness,0.5,0.1,0.17645845466899635,0.17235682819383258,0.055413997282081184,0.03274159949279959,0.14476601703816072,0.772082878953108,0.7873855544252288,0.7914110429447853,0.7834008097165992,0.7711330289717747,"[[321 102]
 [107 387]]",0.22032,2.1982762813568115,0.17597982
27,race,income,t-closeness,0.5,0.1,0.42875,0.5568181818181818,0.026912393162393244,0.2722222222222222,0.7142857142857143,0.6303162486368593,0.5910735826296742,0.7142857142857143,0.5041152263374485,0.6383685180411139,"[[333  98]
 [241 245]]",0.017018078,0.28867965936660767,0.017018078
28,race,income,t-closeness,0.5,0.1,0.18529745334570574,0.09144720341108603,-0.02896174863387979,0.10105519480519481,0.0838706028729782,0.737186477644493,0.7465825446898,0.7667386609071274,0.7274590163934426,0.7378553823225955,"[[321 108]
 [133 355]]",0.012391486,1.165482997894287,0.012391488
29,race,income,t-closeness,0.5,0.1,0.3507126482607396,0.3562904717853839,0.059693013056912214,0.1768939393939394,0.1375582168995343,0.7600872410032715,0.7892720306513409,0.7672253258845437,0.8126232741617357,0.753872612690624,"[[285 125]
 [ 95 412]]",0.074636616,1.2655867338180542,0.069929615
30,race,income,t-closeness,0.5,0.1,0.1907212301183745,-0.002682851739455594,-0.11862872716918194,0.23417427642779753,-0.12628450106157108,0.7764449291166848,0.7956131605184447,0.7658349328214972,0.8278008298755186,0.7736705298802881,"[[313 122]
 [ 83 399]]",0.15126677,1.3427550792694092,0.13862208
31,race,income,t-closeness,0.5,0.1,0.22641593710916563,0.15651859587115424,-0.010300160800428837,0.14637873754152825,0.002312925170067981,0.777535441657579,0.7901234567901234,0.7820773930753564,0.7983367983367984,0.7764619771500505,"[[329 107]
 [ 97 384]]",0.17544651,3.5508921146392822,0.15713751
